mz,time,FS__blank11_pos,FS__blank15_pos,FS__blank7_pos,FS_CalCurve_blank2_pos,FS_CalCurve_blank3_pos,FS__BaldegerseeA_pos,FS__BaldegerseeB_pos,FS__Greifensee072A_pos,FS__Greifensee072B_pos,FS__Greifensee082A_pos,FS__Greifensee082B_pos,FS__Greifensee092A_pos,FS__Greifensee092B_pos,FS_CalCurve_AnaA_05_pos,FS_CalCurve_calmix_00005_pos,FS_CalCurve_calmix_0001_pos,FS_CalCurve_calmix_0005_pos,FS_CalCurve_calmix_001_pos,FS_CalCurve_calmix_005_pos,FS_CalCurve_calmix_00625_pos,FS_CalCurve_calmix_0125_pos,FS_CalCurve_calmix_025_pos,FS_CalCurve_CyanoA_05_pos,FS_CalCurve_MC_05_pos,FS_CalCuve_calmix_0025_pos
903.6898187,1034.966772,NA,NA,NA,NA,NA,180367.0402,NA,NA,NA,4105019.385,NA,1801894.216,1985901.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904.4979732,1060.691294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1478842.352,374763.5801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904.599792,1226.44869,NA,NA,NA,NA,NA,NA,NA,NA,103519.5526,NA,490596.1916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904.657022,870.9754892,NA,NA,NA,NA,NA,NA,NA,NA,151736.9646,NA,136009.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904.6669272,831.973351,NA,NA,NA,NA,NA,NA,NA,NA,1273576.864,1076830.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904.6933679,1004.638836,NA,NA,NA,NA,NA,NA,1707130.781,NA,3957271.342,5828803.969,2976710.661,7187633.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904.6932174,1141.182142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174190.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,149458.709,NA,NA,NA,NA
905.168506,833.1324048,NA,NA,NA,NA,NA,NA,NA,1788347.188,NA,1341107.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905.3610208,728.0230456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145466.5188,461361.7123,NA,NA,NA,NA,NA
905.4174756,386.6610416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373611.8145,NA,NA,NA,NA,NA,NA,99171.26549,NA,NA,NA,NA
905.4386868,653.2256499,NA,NA,NA,NA,NA,2008632.79,1888276.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905.4502654,813.6191698,NA,NA,NA,NA,NA,NA,NA,1396932.711,NA,NA,9572218.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905.4882465,548.1236147,NA,NA,NA,NA,NA,24228453.05,8949602.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905.5232406,1163.476807,NA,NA,NA,NA,NA,692877.0973,NA,25484320.01,12080641.43,12486454.9,10211514.82,NA,3512044.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905.5268746,953.3134031,NA,NA,NA,NA,NA,NA,508690.304,NA,NA,NA,NA,357013.1485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905.696914,1004.875447,NA,NA,NA,NA,NA,372269.31,NA,1931976.258,2117576.66,2542508.844,1385254.222,3283451.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906.4543979,813.5888949,NA,NA,NA,NA,NA,NA,NA,NA,NA,3847284.843,4176400.098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906.5274174,1163.617529,NA,NA,NA,NA,NA,NA,NA,14537154.01,6647035.761,6594312.51,5024260.137,NA,1824720.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906.672735,880.9197975,NA,NA,NA,NA,NA,NA,NA,NA,2528953.476,3808653.725,2794603.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907.4572826,648.9434207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97123.46782,NA,NA,120672.9385,NA
907.5233202,953.5536536,NA,NA,NA,NA,NA,NA,NA,399107.3269,NA,678733.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907.5305593,1163.617529,NA,NA,NA,NA,NA,NA,NA,3972699.571,1904075.809,1691692.577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907.5847141,273.5395192,NA,NA,NA,NA,NA,NA,NA,NA,214460.1435,NA,201280.7731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907.7413912,1124.927752,NA,NA,NA,NA,NA,855168.5333,NA,NA,NA,681920.8886,NA,641249.3955,NA,558725.3322,NA,NA,NA,215658.345,NA,NA,316888.595,NA,427036.7067,229910.4178,NA
907.8178249,1124.821397,NA,NA,NA,NA,NA,473971.2824,402591.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605653.5754,NA,NA,NA
908.4642094,617.5417638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121610.2971,NA,NA,NA,NA,NA,NA,NA,NA,NA,78519.67657,NA
908.5260745,953.3094323,NA,NA,NA,NA,NA,NA,NA,NA,509065.3345,600508.6253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908.5425291,1166.094694,NA,NA,NA,NA,NA,655041.0869,NA,714298.9543,571375.5908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908.7444004,1124.6537,NA,NA,NA,NA,NA,314808.6715,NA,NA,NA,322244.3924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193668.1597,NA,264470.9772,NA,NA
909.4768159,344.1494348,NA,NA,NA,NA,NA,1001839.848,NA,NA,NA,1456640.213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909.5451547,1028.856259,NA,NA,NA,NA,NA,NA,NA,NA,407231.8122,NA,NA,NA,1681373.293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909.5552483,1210.467403,NA,NA,NA,NA,NA,563458.6035,NA,438845.0079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909.6489726,1142.080136,NA,NA,NA,NA,NA,NA,209186.0796,NA,NA,NA,157872.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254271.5004,NA,NA,NA
909.6496498,1004.521448,NA,NA,NA,NA,NA,NA,1084148.592,NA,NA,4091636.116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909.7417687,1125.240709,NA,NA,NA,NA,NA,358532.6047,NA,NA,NA,490813.5987,NA,NA,NA,355948.8752,NA,NA,NA,NA,NA,NA,NA,755825.8191,NA,NA,NA
910.4920945,620.7699562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1073964.747,2523426.679,15268263.83,34466499.64,187251902.9,286819529.9,531462423,1118763936,NA,2405581969,87620471.85
910.5621318,1027.182406,NA,NA,NA,NA,NA,NA,NA,NA,296809.4755,NA,NA,1243052.778,1638065.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910.5748791,996.3637058,NA,NA,NA,NA,NA,1481089.236,2217579.988,NA,1193298.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910.6521329,1005.227984,NA,NA,NA,NA,NA,139753.0604,NA,1380181.085,1247362.698,953060.5176,1064282.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910.7456128,1125.754699,NA,NA,NA,NA,NA,310184.0767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347936.5858,NA,NA,NA
911.462464,470.3630523,NA,NA,NA,NA,NA,13768259.64,9842782.894,NA,NA,NA,NA,NA,NA,NA,NA,234892.3415,1615439.955,3360171.345,16178143.95,23907649.31,42868326.84,73055145.18,NA,169427390.6,8539840.778
911.495908,620.7965078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600942.42,1298196.705,7829309.99,18236048.48,89055509.71,147443713.6,269501496.6,530075636.6,NA,1266512753,44224098.55
911.4900023,963.31803,NA,NA,NA,NA,NA,310436.4924,252446.6414,NA,NA,NA,1032340.215,NA,11113544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911.4960139,677.9713328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119807.8678,589102.8082,NA,NA,NA,NA
911.5243273,578.8175159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291730.4184,1070102.463,NA,NA
911.5787191,996.4049992,NA,NA,NA,NA,NA,NA,NA,NA,468154.0275,NA,108621.6099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911.6436663,1034.850213,NA,NA,NA,NA,NA,NA,NA,348279.7742,NA,335693.3106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912.3589578,464.5246692,NA,NA,NA,NA,NA,NA,NA,683683.9741,976543.6694,NA,NA,NA,227054.7902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912.4463938,380.938704,NA,NA,NA,NA,NA,812886.5808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500598.0794,NA,NA,NA,4103752.656,NA
912.4659653,470.2919972,NA,NA,NA,NA,NA,6844599.021,4695553.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,659115.9496,1601132.099,7174232.252,11035375.13,20024602.93,NA,NA,77341384.08,4017684.481
912.4719844,607.6172809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443742.8852,822806.4646,NA,NA,3797418.165,NA
912.4982779,620.7699562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2169614.715,4619299.762,25322956.66,38002742.17,74475940.43,140763746.6,NA,344240662.3,12145817.59
912.5401981,273.7326198,NA,NA,NA,NA,NA,1725983.542,1544438.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913.3620366,465.0911477,NA,NA,NA,NA,NA,3159669.124,NA,NA,330784.7656,NA,1790347.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913.3678077,635.7514197,NA,NA,NA,NA,NA,NA,NA,481196.93,682080.6421,717847.2889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913.449722,389.776148,NA,NA,NA,NA,NA,NA,545822.1627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421014.8733,NA,NA,NA,NA
913.4434953,695.5388613,NA,NA,NA,NA,NA,1037869.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200140.3142,NA,1720615.922,2563492.101,NA,NA,NA,NA
913.4682525,469.4138316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,419053.3904,1826654.613,2834215.953,4938639.976,8704889.894,NA,20484751.52,1002382.585
913.4750632,607.9130262,NA,NA,NA,NA,NA,1120551.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176605.5415,315642.7876,594872.8512,NA,1718706.424,NA
913.5010941,620.7434047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416890.2803,926440.0471,4950591.349,7606981.496,15074323.81,28860374.2,NA,67324208.31,2348624.635
913.5138987,959.3674021,NA,NA,NA,NA,NA,NA,NA,1117802.716,NA,NA,637129.554,NA,3441982.993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913.5433417,273.7902418,NA,NA,NA,NA,NA,NA,NA,311391.3416,251253.3123,NA,579264.9849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913.5707133,996.1446959,NA,NA,NA,NA,NA,838090.1764,1221832.786,593585.6988,684473.8586,NA,NA,427007.4993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913.593474,874.2251473,NA,NA,NA,NA,NA,125130.9065,NA,NA,NA,NA,NA,NA,NA,NA,NA,265570.8437,NA,NA,NA,NA,NA,NA,NA,NA,NA
914.3170126,651.9636215,NA,NA,NA,NA,NA,NA,NA,10871547.6,8868156.358,12381436.67,12362167.58,NA,460496.0991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914.4457807,696.2581762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582733.3794,NA,NA,NA,NA,2856408.196,NA
914.4530497,382.6196825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61228.23582,NA,NA,496459.0529,NA
914.4706335,469.4138316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258584.7778,NA,1091031.994,NA,NA,4242536.47,NA
914.4735524,613.5556968,NA,NA,NA,NA,NA,408033.0566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137423.7321,NA,NA,NA
914.5042288,620.8057194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81167.53193,NA,1301750.771,NA,NA,NA,10967517.33,384845.9282
914.5179599,959.281844,NA,NA,NA,NA,NA,NA,NA,NA,663015.0782,NA,NA,NA,2754113.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914.5733671,996.3206934,NA,NA,NA,NA,NA,425439.681,NA,433289.5297,475078.632,394120.2433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915.3210255,652.2005807,NA,NA,NA,NA,NA,NA,NA,4698957.505,4281530.037,NA,4890326.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915.3454456,455.8477302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,611273.599,833688.8768,1183082.05,NA,NA,NA,368190.7377
915.446194,371.7834032,NA,NA,NA,NA,NA,NA,NA,NA,NA,881682.3359,2208521.255,NA,886134.8907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915.4585281,1021.784007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5014021.321,4990264.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915.5662274,759.6903933,NA,NA,NA,NA,NA,NA,NA,1566111.072,2069165.102,NA,954012.0125,NA,1060051.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915.6643009,841.0002121,NA,NA,NA,NA,NA,NA,NA,NA,293598.1109,NA,NA,NA,311558.7241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916.3235635,653.3217507,NA,NA,NA,NA,NA,NA,NA,NA,NA,752517.1819,1245931.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916.4618068,1022.466421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2452706.873,2876015.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916.5690858,996.6191888,NA,NA,NA,NA,NA,202738.9421,235658.8208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916.6214934,1035.510425,NA,NA,NA,NA,NA,NA,399880.6379,372101.6599,NA,404879.2298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917.3427659,456.497777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333433.9913,NA,NA,89620.48147
917.4137696,246.7733383,NA,NA,NA,NA,NA,NA,NA,173601.1915,182925.2962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917.4441518,445.4924292,NA,NA,NA,NA,NA,610356.6681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415350.1255,NA,940797.0775,NA,NA,4568335.566,128546.2487
917.4775159,430.3789623,NA,NA,NA,NA,NA,NA,NA,NA,NA,2807724.949,2733842.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918.446654,444.6765747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158350.3206,NA,NA,460080.3055,NA,NA,NA
918.4820649,830.9275631,NA,NA,NA,NA,NA,NA,NA,3615227.779,NA,1475228.403,NA,1959351.486,2388410.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919.2725855,651.9636215,NA,NA,NA,NA,NA,NA,NA,18103001.83,14772237.69,20861477.32,21129442.04,NA,735430.7586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919.3117254,635.6486475,NA,NA,NA,NA,NA,2073666.023,873349.5446,NA,1602155.23,1808970.887,1111713.609,526786.8396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919.3811947,328.9480347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93512.84111,NA,443728.8119,NA
919.4859487,830.2471827,NA,NA,NA,NA,NA,NA,NA,1655531.671,1693372.105,NA,1334248.506,NA,1126570.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919.7745136,653.7306199,NA,NA,NA,NA,NA,NA,NA,NA,NA,245917.8406,876409.9338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919.7774498,1124.68176,NA,NA,NA,NA,NA,NA,NA,NA,NA,480899.7509,NA,NA,409155.4829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920.2760203,652.2612236,NA,NA,NA,NA,NA,NA,NA,7033658.324,5912202.949,8335287.308,9831969.268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920.3151955,635.4383039,NA,NA,NA,NA,NA,1021806.554,494185.854,NA,NA,NA,578302.851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920.451865,341.4062695,NA,NA,NA,NA,NA,4993533.386,6222620.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920.4554997,390.2483663,NA,NA,NA,NA,NA,NA,7490959.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85232.14513,NA,NA,NA,NA,NA,NA
921.2792416,651.2894839,NA,NA,NA,NA,NA,NA,NA,NA,1186613.142,1877936.879,2065161.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921.3564521,634.1371995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516741.8781,NA,108727.7539,NA,2765233.979,NA
921.4623735,917.0327748,NA,NA,NA,NA,NA,NA,NA,NA,NA,316542.0437,NA,NA,231705.7048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921.4555852,602.0578222,NA,NA,NA,NA,NA,3054913.393,3478989.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408363.4808,NA,NA,NA
921.5006848,952.6938584,NA,NA,NA,NA,NA,NA,NA,821661.6777,1127637.457,595026.2319,NA,994563.3515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921.6132346,796.0943555,NA,NA,NA,NA,NA,1996709.108,5545650.395,NA,NA,NA,NA,3753888.125,3508510.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921.6285145,991.015297,NA,NA,NA,NA,NA,NA,NA,NA,614120.7518,NA,NA,913522.8651,969901.6113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921.7785104,1124.252196,NA,NA,NA,NA,NA,NA,NA,NA,NA,550347.0176,NA,541693.5435,368414.0404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921.9776716,620.2663181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,459659.1429,1370626.585,NA,NA,NA
922.5042376,455.0166369,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246444.319,1417747.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922.5045271,952.4754303,NA,NA,NA,NA,NA,NA,NA,NA,NA,572180.1755,NA,258574.9676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922.6167637,798.5588552,NA,NA,NA,NA,NA,NA,3022449.834,NA,1150110.954,NA,NA,1868710.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923.5071134,461.4961221,NA,NA,NA,NA,NA,NA,NA,471232.9788,NA,NA,283064.0149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923.6105418,1089.176838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3539952.705,4090436.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923.619563,797.7208817,NA,NA,NA,NA,NA,184237.9379,NA,NA,NA,748601.9171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923.6584214,1006.289074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1386436.548,1663674.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923.7675542,1080.537253,NA,NA,NA,NA,NA,167463.2846,NA,NA,NA,245908.2445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,639328.0285
924.4553042,650.4554107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274852.6822,NA,NA,996433.945,NA
924.5083092,664.3565123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1322782.771,2024733.592,3552109.312,NA,NA,14791677.96,609339.1454
924.5683573,1134.844955,NA,NA,NA,NA,NA,NA,NA,1633855.094,NA,1055260.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924.7719316,1078.856509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170495.2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191340.7491,NA,NA
925.2706163,1198.905372,NA,NA,NA,984901.3314,NA,361614.5656,NA,NA,NA,NA,370961.9972,NA,NA,NA,NA,NA,NA,NA,NA,NA,316225.6022,NA,NA,NA,NA
925.5111671,664.549739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636379.4414,886744.5634,NA,NA,NA,7203251.228,NA
925.5235049,1028.020168,NA,NA,NA,NA,NA,NA,NA,NA,1332339.941,373667.3737,NA,3619041.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
926.4621638,394.2827664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184712.1852,1038512.851,2048368.973,3275752.771,NA,NA,13973409.78,545986.8163
926.4750916,652.2005807,NA,NA,NA,NA,NA,NA,NA,3037227.363,1624917.275,1603187.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
926.5147906,664.3314643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276657.1678,492814.2939,999458.0304,NA,2139755.629,NA
926.5432069,577.983898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131465.6596,800706.2766,NA,NA
926.5532845,1078.982299,NA,NA,NA,NA,NA,NA,NA,NA,754700.5951,NA,1322076.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
926.5839257,1151.215222,NA,NA,NA,NA,NA,1125520.731,270438.3685,1519142.781,757542.7796,1154636.522,NA,1017310.765,1525968.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927.2682433,1199.147905,NA,NA,NA,327453.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127752.5793,NA,631601.7397,NA,NA,NA,NA,NA
927.3582443,334.1411882,NA,NA,NA,NA,NA,NA,NA,NA,NA,289460.6459,324179.6457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927.4327603,813.5888949,NA,NA,NA,NA,NA,NA,NA,NA,NA,2329314.464,2932896.135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927.4614911,963.3020821,NA,NA,NA,NA,NA,1061908.428,1373784.945,2938756.171,2146242.172,3161487.411,830629.4179,NA,6987295.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927.4659923,393.7441478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440907.8912,910663.7895,1537735.118,NA,NA,6459641.282,NA
927.5186765,620.7254279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583751.2561,1542611.576,7976305.475,14126928.24,29108854.84,63862101.01,NA,146327824.3,3749246.753
927.5382416,927.9988766,NA,NA,NA,NA,NA,228196.7291,NA,NA,253763.8922,1533364.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927.5471463,996.3637058,NA,NA,NA,NA,NA,510399.7982,1691537.512,NA,580268.9289,NA,NA,373680.3835,347341.7175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928.4652582,962.2957586,NA,NA,NA,NA,NA,411762.6897,965382.2409,909848.389,NA,NA,NA,1556250.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928.4686794,393.9026947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103455.2606,254292.1329,NA,NA,NA,1613145.917,NA
928.5026619,632.9876375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280284.9247,NA,NA,2382999.28,NA
928.5221934,620.7699562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323132.5895,618291.4678,4054289.426,7065607.632,14656594.37,29930586.75,NA,74394078.47,1671176.191
